ID   , holiday                  , temp   , rain_1h, snow_1h, clouds_all, weather_main, Rush Hour, traffic_volume
13593,                          , 284.27 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           2606
19722,                          , 266.41 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           4088
35620,                          , 287.03 ,    0.0 ,    0.0 ,          1, Mist        ,         0,           2838
23720,                          , 288.62 ,    0.0 ,    0.0 ,         90, Fog         ,         1,           1994
36718,                          , 289.08 ,    0.0 ,    0.0 ,          1, Mist        ,         0,           1136
31848,                          , 275.14 ,    0.0 ,    0.0 ,         40, Clouds      ,         0,           4908
16085,                          , 295.42 ,    2.16,    0.0 ,         90, Mist        ,         0,           4317
16302,                          , 294.87 ,   23.8 ,    0.0 ,         90, Mist        ,         0,            346
46737,                          , 298.09 ,    0.0 ,    0.0 ,          5, Clear       ,         0,           2687
21635,                          , 272.35 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            349
29762,                          , 256.15 ,    0.0 ,    0.0 ,          5, Clear       ,         0,           4846
38509,                          , 272.5  ,    0.0 ,    0.0 ,         90, Clouds      ,         0,            349
42932,                          , 263.71 ,    0.0 ,    0.0 ,          5, Clear       ,         0,           4717
15251,                          , 301.06 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           3666
 8937,                          , 287.13 ,    0.0 ,    0.0 ,         90, Drizzle     ,         0,           2939
11024,                          , 270.11 ,    0.0 ,    0.0 ,         64, Mist        ,         0,            624
34304,                          , 298.48 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           5032
32195,                          , 280.51 ,    0.0 ,    0.0 ,         90, Drizzle     ,         0,           3043
29251,                          , 243.62 ,    0.0 ,    0.0 ,          1, Haze        ,         1,           1037
36865,                          , 287.46 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           1621
32165,                          , 289.75 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           6725
 9159,                          , 298.63 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           3964
30540,                          , 272.64 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           6261
18194,                          , 280.3  ,    0.0 ,    0.0 ,         90, Fog         ,         0,            368
27222,                          , 282.814,    0.0 ,    0.0 ,          0, Clear       ,         0,           1613
21845,                          , 279.5  ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           5059
15196,                          , 286.33 ,    0.0 ,    0.0 ,         92, Clouds      ,         0,            939
 2094,                          , 274.85 ,    0.0 ,    0.0 ,         90, Drizzle     ,         1,           3076
15014,                          , 288.46 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           3327
31816,                          , 272.08 ,    0.0 ,    0.0 ,         90, Mist        ,         1,           6114
24034,                          , 286.21 ,    0.0 ,    0.0 ,          0, Clear       ,         1,           5841
47564,                          , 294.16 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           3258
 5507,                          , 281.36 ,    0.0 ,    0.0 ,         90, Clouds      ,         1,           6598
10247,                          , 273.16 ,    0.0 ,    0.0 ,         64, Clouds      ,         0,           2896
24645,                          , 299.28 ,    0.0 ,    0.0 ,         20, Clouds      ,         0,           3295
 5133,                          , 272.09 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            907
10910,                          , 251.15 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            288
13903,                          , 279.89 ,    2.16,    0.0 ,         90, Rain        ,         0,           3243
16665,                          , 292.87 ,    0.51,    0.0 ,         75, Drizzle     ,         0,            782
41608,                          , 274.35 ,    0.0 ,    0.0 ,         75, Clouds      ,         0,           2044
22051,                          , 279.23 ,    0.0 ,    0.0 ,         90, Rain        ,         1,           3348
12624,                          , 247.15 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            759
40753,                          , 268.28 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           2952
 7720,                          , 303.16 ,    0.0 ,    0.0 ,          0, Clear       ,         1,           6100
42157,                          , 264.15 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           1790
36925,                          , 289.86 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           5799
27404,                          , 289.64 ,    0.0 ,    0.0 ,        100, Rain        ,         1,           2961
13607,                          , 282.88 ,    0.0 ,    0.0 ,         20, Clouds      ,         0,           5322
41623,                          , 266.42 ,    0.0 ,    0.0 ,         90, Haze        ,         1,           3344
42818,                          , 261.22 ,    0.0 ,    0.0 ,          5, Clear       ,         1,           1718
 4134,                          , 266.28 ,    0.0 ,    0.0 ,         20, Clouds      ,         0,           3328
15199,                          , 286.78 ,    0.0 ,    0.0 ,         92, Clouds      ,         1,           6587
31009,                          , 272.061,    0.0 ,    0.0 ,         24, Clouds      ,         1,           6003
26057,                          , 289.43 ,    0.0 ,    0.0 ,         90, Rain        ,         0,           1223
  500,                          , 286.17 ,    0.0 ,    0.0 ,         40, Clouds      ,         0,           4378
23878,                          , 292.73 ,    0.0 ,    0.0 ,         40, Clouds      ,         0,           5269
36273,                          , 287.29 ,    0.0 ,    0.0 ,          1, Drizzle     ,         0,           5806
21169,                          , 263.48 ,    0.0 ,    0.0 ,         90, Snow        ,         1,           2850
37430,                          , 292.79 ,    0.0 ,    0.0 ,         40, Rain        ,         0,            328
27727,                          , 287.007,    0.0 ,    0.0 ,         92, Rain        ,         0,           5500
35906,                          , 286.08 ,    0.0 ,    0.0 ,         90, Rain        ,         0,           4693
42586,                          , 272.36 ,    0.0 ,    0.0 ,         75, Clouds      ,         0,           6006
16693,                          , 292.42 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           1801
11533,                          , 260.25 ,    0.0 ,    0.0 ,         75, Clouds      ,         0,           6413
10837,                          , 265.07 ,    0.0 ,    0.0 ,         64, Clouds      ,         0,            518
39248,                          , 273.68 ,    0.0 ,    0.0 ,         40, Clouds      ,         1,           4046
 2478,                          , 265.14 ,    0.0 ,    0.0 ,         90, Snow        ,         1,           1280
38417,                          , 273.93 ,    0.0 ,    0.0 ,         75, Snow        ,         0,           2905
13069,                          , 272.78 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            381
21848,                          , 279.8  ,    0.0 ,    0.0 ,         90, Clouds      ,         1,           4827
18920,                          , 292.36 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           2675
36050,                          , 287.55 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           2983
 6453,                          , 287.59 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,            975
23009,                          , 294.09 ,    0.0 ,    0.0 ,         75, Clouds      ,         0,           5857
33615,                          , 300.89 ,    0.0 ,    0.0 ,         40, Clouds      ,         1,           4134
 2412,                          , 257.12 ,    0.0 ,    0.0 ,         75, Clouds      ,         0,            303
